Species	Chemical Name	Freq-GHz(rest frame,redshifted)	Freq Err(rest frame,redshifted)	Meas Freq-GHz(rest frame,redshifted)	Meas Freq Err(rest frame,redshifted)	Resolved QNs	CDMS/JPL Intensity	Lovas/AST Intensity	E_L (cm^-1)	Linelist
CH3OHvt=0-2	Methanol	260.25402500	1.5E-5			11(3,8)-12(-2,11)E,vt=0	-6.59450		141.37380	CDMS
CH3OHvt=0-2	Methanol	260.38146300	1.7E-5			20(3,18)-20(2,19)A,vt=0	-3.81930		364.51210	CDMS
CH3OHvt=0-2	Methanol	260.96762300	1.0E-5			3(-3,1)-4(2,2)E,vt=0	-11.18930		34.13680	CDMS
CH3OHvt=0-2	Methanol	261.05093600	1.6E-5			12(4,9)-13(2,12)A,vt=0	-7.71660		172.94810	CDMS
CH3OHvt=0-2	Methanol	261.06132000	1.5E-5			21(4,18)-20(5,16)E,vt=0	-4.40590		424.71320	CDMS
CH3OHvt=0-2	Methanol	261.70440900	1.5E-5			12(-6,7)-13(-5,8)E,vt=0	-4.49060		241.32390	CDMS
CH3OHvt=0-2	Methanol	261.80028800	2.1E-5			20(5,16)-21(3,18)E,vt=0	-7.89610		415.98050	CDMS
CH3OHvt=0-2	Methanol	261.80567500	6.0E-6			2(-1,1)-1(-0,1)E,vt=0	-4.21340		10.73570	CDMS
CH3OHvt=0-2	Methanol	262.12335700	4.3E-5			17(-5,13)-17(-3,14)E,vt=1	-7.08710		535.84710	CDMS
CH3OHvt=0-2	Methanol	262.22387200	1.8E-5			21(3,19)-21(2,20)A,vt=0	-3.86530		398.27940	CDMS
CH3OHvt=0-2	Methanol	262.55441600	1.2E-5			7(-2,6)-6(2,4)E,vt=0	-8.43030		51.88940	CDMS
CH3OHvt=0-2	Methanol	263.14168300	3.1E-5			25(1,24)-25(1,25)A,vt=0	-6.68890		528.79020	CDMS
CH3OHvt=0-2	Methanol	263.67047900	9.1E-5			15(0,15)-14(-3,11),vt=1	0.00000		393.11500	CDMS
CH3OHvt=0-2	Methanol	263.67076500	2.9E-5			15(-0,15)-14(3,12)E,vt=1	-8.39810		393.11500	CDMS
CH3OHvt=0-2	Methanol			263.79385600	5.0E-5	5(1,5)-6(2,4)++,vt=1	0.00000		241.38100	CDMS
CH3OHvt=0-2	Methanol	263.79387500	1.7E-5			5(1,5)-6(2,5)A,vt=1	-4.18580		241.38100	CDMS
CH3OHvt=0-2	Methanol	264.32535400	1.9E-5			22(3,20)-22(2,21)A,vt=0	-3.91510		433.64250	CDMS
CH3OHvt=0-2	Methanol	264.66920100	3.8E-5			16(3,14)-15(5,11)A,vt=1	-8.82720		485.25490	CDMS
CH3OHvt=0-2	Methanol	264.67693400	3.8E-5			16(3,13)-15(5,10)A,vt=1	-8.82750		485.25490	CDMS
CH3OHvt=0-2	Methanol	264.73206200	0.000124			13(2,12)-12(3,10),vt=1	0.00000		415.51800	CDMS
CH3OHvt=0-2	Methanol	264.73242600	2.5E-5			13(-2,11)-12(-3,9)E,vt=1	-5.36840		415.51830	CDMS
CH3OHvt=0-2	Methanol			265.22440000	5.0E-5	5(1,4)-6(2,5)--,vt=1	0.00000		241.38100	CDMS
CH3OHvt=0-2	Methanol	265.22442600	1.7E-5			5(1,4)-6(2,4)A,vt=1	-4.18240		241.38140	CDMS
CH3OHvt=0-2	Methanol	265.25966600	1.8E-5			5(-3,3)-6(-1,5)E,vt=0	-7.39240		48.51420	CDMS
CH3OHvt=0-2	Methanol	265.28956200	1.2E-5			6(-1,5)-5(-2,4)E,vt=0	-4.19830		39.66510	CDMS
CH3OHvt=0-2	Methanol	265.39255300	2.0E-5			22(-0,22)-21(-3,19)E,vt=0	-5.88860		405.87410	CDMS
CH3OHvt=0-2	Methanol	265.45360800	1.7E-5			17(-1,16)-16(-3,14)E,vt=0	-6.36700		252.59060	CDMS
CH3OHvt=0-2	Methanol	266.16367700	1.3E-5			2(2,0)-2(-0,2)E,vt=0	-8.89490		13.96280	CDMS
CH3OHvt=0-2	Methanol	266.19630900	1.3E-5			3(2,1)-3(-0,3)E,vt=0	-8.36200		18.80260	CDMS
CH3OHvt=0-2	Methanol	266.29221000	1.2E-5			4(2,2)-4(-0,4)E,vt=0	-8.01280		25.25420	CDMS
CH3OHvt=0-2	Methanol	266.49619800	1.2E-5			5(2,3)-5(-0,5)E,vt=0	-7.75300		33.31650	CDMS
CH3OHvt=0-2	Methanol	266.52709600	3.5E-5			3(3,1)-4(-0,4)E,vt=1	-11.54070		225.00530	CDMS
CH3OHvt=0-2	Methanol	266.52793600	0.000101			3(-3,0)-4(0,4),vt=1	0.00000		225.00500	CDMS
CH3OHvt=0-2	Methanol	266.70338300	2.0E-5			23(3,21)-23(2,22)A,vt=0	-3.96860		470.59980	CDMS
CH3OHvt=0-2	Methanol	266.83814800	1.3E-5			5(-2,4)-4(-1,3)E,vt=0	-3.77870		30.76440	CDMS
CH3OHvt=0-2	Methanol	266.86410200	1.2E-5			6(2,4)-6(-0,6)E,vt=0	-7.54910		42.98780	CDMS
CH3OHvt=0-2	Methanol	266.87187900	0.000133			14(6,9)-15(5,10)--,vt=1	0.00000		485.25500	CDMS
CH3OHvt=0-2	Methanol	266.87188000	0.000133			14(6,8)-15(5,11)++,vt=1	0.00000		485.25500	CDMS
CH3OHvt=0-2	Methanol	266.87219000	2.1E-5			14(6,9)-15(5,11)A,vt=1	-4.69700		485.25490	CDMS
CH3OHvt=0-2	Methanol	266.87219000	2.1E-5			14(6,8)-15(5,10)A,vt=1	-4.69700		485.25490	CDMS
CH3OHvt=0-2	Methanol	267.40347100	9.0E-6			9(-0,9)-8(-1,7)E,vt=0	-3.84890		72.71740	CDMS
CH3OHvt=0-2	Methanol	267.40607100	1.8E-5			17(1,17)-16(2,14)A,vt=0	-4.06820		245.66020	CDMS
CH3OHvt=0-2	Methanol	267.46251300	1.1E-5			7(2,5)-7(-0,7)E,vt=0	-7.38460		54.26640	CDMS
CH3OHvt=0-2	Methanol	267.61997800	4.2E-5			9(4,5)-8(1,7)E,vt=1	-8.16710		345.24630	CDMS
CH3OHvt=0-2	Methanol	267.88155100	2.2E-5			22(-2,21)-22(-0,22)E,vt=0	-8.56070		414.72670	CDMS
CH3OHvt=0-2	Methanol	268.13055500	4.6E-5			6(4,3)-6(6,0)A,vt=1	-9.73950		359.21010	CDMS
CH3OHvt=0-2	Methanol	268.13055500	4.6E-5			6(4,2)-6(6,1)A,vt=1	-9.73950		359.21010	CDMS
CH3OHvt=0-2	Methanol	268.35246500	4.3E-5			7(4,4)-7(6,1)A,vt=1	-9.28100		370.46660	CDMS
CH3OHvt=0-2	Methanol	268.35246600	4.3E-5			7(4,3)-7(6,2)A,vt=1	-9.28100		370.46660	CDMS
CH3OHvt=0-2	Methanol	268.36837100	1.1E-5			8(2,6)-8(-0,8)E,vt=0	-7.25040		67.15030	CDMS
CH3OHvt=0-2	Methanol	268.42876500	1.1E-5			12(-3,10)-11(3,8)E,vt=0	-12.18780		150.05500	CDMS
CH3OHvt=0-2	Methanol	268.58604700	0.0001			6(-3,4)-7(-6,1)E,vt=2-vt=1	-11.19930		456.71940	CDMS
CH3OHvt=0-2	Methanol	268.70597300	4.0E-5			8(4,5)-8(6,2)A,vt=1	-8.99910		383.32880	CDMS
CH3OHvt=0-2	Methanol	268.70597300	4.0E-5			8(4,4)-8(6,3)A,vt=1	-8.99910		383.32880	CDMS
CH3OHvt=0-2	Methanol	268.74395400	1.5E-5			9(5,5)-10(4,7)E,vt=0	-4.43470		149.81200	CDMS
CH3OHvt=0-2	Methanol	269.23041900	3.7E-5			9(4,6)-9(6,3)A,vt=1	-8.80100		397.79560	CDMS
CH3OHvt=0-2	Methanol	269.23042000	3.7E-5			9(4,5)-9(6,4)A,vt=1	-8.80100		397.79560	CDMS
CH3OHvt=0-2	Methanol	269.37488400	2.1E-5			24(3,22)-24(2,23)A,vt=0	-4.02590		509.14970	CDMS
CH3OHvt=0-2	Methanol	269.44504600	9.3E-5			14(7,8)-14(10,4)E,vt=1-vt=0	-8.96560		523.58100	CDMS
CH3OHvt=0-2	Methanol	269.66834900	1.1E-5			9(2,7)-9(-0,9)E,vt=0	-7.14050		81.63700	CDMS
CH3OHvt=0-2	Methanol	269.67956500	1.2E-5			4(2,2)-3(-2,2)E,vt=0	-10.17430		25.14120	CDMS
CH3OHvt=0-2	Methanol	269.96946300	3.4E-5			10(4,7)-10(6,5)A,vt=1	-8.64900		413.86590	CDMS
CH3OHvt=0-2	Methanol	269.96946500	3.4E-5			10(4,6)-10(6,4)A,vt=1	-8.64900		413.86590	CDMS
CH3OHvt=0-2	Methanol	270.97070100	3.2E-5			11(4,8)-11(6,6)A,vt=1	-8.53210		431.53850	CDMS
CH3OHvt=0-2	Methanol	270.97070500	3.2E-5			11(4,7)-11(6,5)A,vt=1	-8.53210		431.53850	CDMS
CH3OHvt=0-2	Methanol	271.26043200	9.6E-5			13(7,7)-13(10,3)E,vt=1-vt=0	-9.18840		501.03350	CDMS
CH3OHvt=0-2	Methanol	271.32485600	4.3E-5			6(-5,2)-7(-2,5)E,vt=1	-8.93310		322.99830	CDMS
CH3OHvt=0-2	Methanol	271.45799500	1.1E-5			10(2,8)-10(-0,10)E,vt=0	-7.05140		97.72420	CDMS
CH3OHvt=0-2	Methanol	271.56243200	0.000128			17(2,15)-16(1,16)++,vt=1	0.00000		444.54700	CDMS
CH3OHvt=0-2	Methanol	271.56248500	3.0E-5			17(2,16)-16(1,16)A,vt=1	-4.21670		444.54670	CDMS
CH3OHvt=0-2	Methanol	271.93360300	2.5E-5			25(-1,24)-25(-0,25)E,vt=0	-4.31070		529.52750	CDMS
CH3OHvt=0-2	Methanol	271.96004600	1.9E-5			15(3,13)-16(0,16)A,vt=0	-9.29650		219.08080	CDMS
CH3OHvt=0-2	Methanol	272.27417500	3.2E-5			11(4,7)-12(2,11)E,vt=1	-8.40140		378.87590	CDMS
CH3OHvt=0-2	Methanol	272.28516800	3.1E-5			12(4,9)-12(6,7)A,vt=1	-8.44040		450.81210	CDMS
CH3OHvt=0-2	Methanol	272.28517500	3.1E-5			12(4,8)-12(6,6)A,vt=1	-8.44040		450.81210	CDMS
CH3OHvt=0-2	Methanol	272.65654700	0.000145			4(1,4)-5(3,2)A,vt=2	-12.12550		481.50730	CDMS
CH3OHvt=0-2	Methanol	272.88232700	0.0001			12(7,6)-12(10,2)E,vt=1-vt=0	-9.47320		480.09410	CDMS
CH3OHvt=0-2	Methanol	273.49728900	1.4E-5			13(1,13)-12(-2,11)E,vt=0	-5.66620		141.37380	CDMS
CH3OHvt=0-2	Methanol	273.84061000	1.1E-5			11(2,9)-11(-0,11)E,vt=0	-6.98030		115.40930	CDMS
CH3OHvt=0-2	Methanol	273.96670400	3.0E-5			13(4,10)-13(6,8)A,vt=1	-8.36870		471.68540	CDMS
CH3OHvt=0-2	Methanol	273.96671800	3.0E-5			13(4,9)-13(6,7)A,vt=1	-8.36870		471.68540	CDMS
CH3OHvt=0-2	Methanol	274.10035900	2.6E-5			20(4,17)-21(1,20)A,vt=0	-7.91910		385.33420	CDMS
CH3OHvt=0-2	Methanol	274.32454600	0.000105			11(7,5)-11(10,1)E,vt=1-vt=0	-9.85890		460.76340	CDMS
CH3OHvt=0-2	Methanol	274.46376300	1.8E-5			9(3,7)-10(1,10)A,vt=0	-9.75420		98.05270	CDMS
CH3OHvt=0-2	Methanol	274.47634300	0.000148			4(1,3)-5(3,3)A,vt=2	-12.11680		481.50730	CDMS
CH3OHvt=0-2	Methanol	275.60001200	0.000112			10(7,4)-10(10,0)E,vt=1-vt=0	-10.45240		443.04190	CDMS
CH3OHvt=0-2	Methanol	276.07119400	3.0E-5			14(4,11)-14(6,9)A,vt=1	-8.31340		494.15680	CDMS
CH3OHvt=0-2	Methanol	276.07121900	3.0E-5			14(4,10)-14(6,8)A,vt=1	-8.31340		494.15680	CDMS
CH3OHvt=0-2	Methanol	276.23454100	0.000235			16(3,14)-17(-2,15),vt=1	0.00000		499.37900	CDMS
CH3OHvt=0-2	Methanol	276.64809800	9.0E-6			15(2,13)-14(-3,12)E,vt=0	-5.87880		202.57250	CDMS
CH3OHvt=0-2	Methanol	276.92587600	1.1E-5			12(2,10)-12(-0,12)E,vt=0	-6.92560		134.68950	CDMS
CH3OHvt=0-2	Methanol	277.94108300	2.2E-5			23(-2,22)-23(-0,23)E,vt=0	-8.42530		451.41840	CDMS
CH3OHvt=0-2	Methanol	278.18595800	1.9E-5			23(-2,22)-22(3,19)E,vt=0	-5.10990		451.41020	CDMS
CH3OHvt=0-2	Methanol	278.30451200	1.2E-5			9(1,9)-8(-0,8)E,vt=0	-3.63860		67.15030	CDMS
CH3OHvt=0-2	Methanol	278.34226100	1.1E-5			2(2,0)-3(1,3)E,vt=0	-4.77440		13.55650	CDMS
CH3OHvt=0-2	Methanol	278.47989200	1.7E-5			21(2,19)-20(3,17)E,vt=0	-4.24940		382.15530	CDMS
CH3OHvt=0-2	Methanol	278.59903700	1.2E-5			14(-4,10)-15(-3,13)E,vt=0	-4.11720		226.77470	CDMS
CH3OHvt=0-2	Methanol	278.65567300	3.2E-5			15(4,12)-15(6,10)A,vt=1	-8.27240		518.22480	CDMS
CH3OHvt=0-2	Methanol	278.65571600	3.2E-5			15(4,11)-15(6,9)A,vt=1	-8.27240		518.22480	CDMS
CH3OHvt=0-2	Methanol	278.67288500	1.4E-5			18(5,14)-19(4,15)A,vt=0	-4.29590		362.24090	CDMS
CH3OHvt=0-2	Methanol	278.72301000	1.4E-5			18(5,13)-19(4,16)A,vt=0	-4.29580		362.23920	CDMS
CH3OHvt=0-2	Methanol	278.96590700	1.8E-5			23(-4,19)-22(-5,17)E,vt=0	-4.45940		502.26100	CDMS
CH3OHvt=0-2	Methanol	279.11019600	2.9E-5			9(-2,7)-10(-4,7)E,vt=1	-8.26500		341.04050	CDMS
CH3OHvt=0-2	Methanol	279.35188700	1.2E-5			11(2,10)-10(3,7)A,vt=0	-4.02250		123.33840	CDMS
CH3OHvt=0-2	Methanol	280.67962100	1.2E-5			19(3,17)-18(4,14)A,vt=0	-4.17910		331.61170	CDMS
CH3OHvt=0-2	Methanol	280.82820900	1.1E-5			13(2,11)-13(-0,13)E,vt=0	-6.88590		155.56220	CDMS
CH3OHvt=0-2	Methanol	280.90942000	2.8E-5			2(1,1)-2(-2,0)E,vt=1	-10.82490		282.76940	CDMS
CH3OHvt=0-2	Methanol	280.91168900	0.000437			2(-1,1)-2(2,1),vt=1	0.00000		282.76900	CDMS
CH3OHvt=0-2	Methanol	280.92642200	2.8E-5			3(1,2)-3(-2,1)E,vt=1	-9.99010		287.59720	CDMS
CH3OHvt=0-2	Methanol	280.92868800	0.000436			3(-1,2)-3(2,2),vt=1	0.00000		287.59700	CDMS
CH3OHvt=0-2	Methanol	280.94875600	2.7E-5			4(1,3)-4(-2,2)E,vt=1	-9.41770		294.03410	CDMS
CH3OHvt=0-2	Methanol	280.95101800	0.000434			4(-1,3)-4(2,3),vt=1	0.00000		294.03400	CDMS
CH3OHvt=0-2	Methanol	280.96332700	1.8E-5			8(3,5)-9(1,8)A,vt=0	-9.51890		83.31870	CDMS
CH3OHvt=0-2	Methanol	280.97613600	2.6E-5			5(1,4)-5(-2,3)E,vt=1	-8.97970		302.08000	CDMS
CH3OHvt=0-2	Methanol	280.97839400	0.000432			5(-1,4)-5(2,4),vt=1	0.00000		302.08000	CDMS
CH3OHvt=0-2	Methanol	281.00010900	1.2E-5			11(2,9)-10(3,8)A,vt=0	-4.01440		123.33730	CDMS
CH3OHvt=0-2	Methanol	281.00820500	2.5E-5			6(1,5)-6(-2,4)E,vt=1	-8.62690		311.73480	CDMS
CH3OHvt=0-2	Methanol	281.01045800	0.000429			6(-1,5)-6(2,5),vt=1	0.00000		311.73500	CDMS
CH3OHvt=0-2	Methanol	281.03183200	2.8E-5			24(2,22)-23(4,19)A,vt=0	-7.42270		500.84970	CDMS
CH3OHvt=0-2	Methanol	281.04453500	2.5E-5			7(1,6)-7(-2,5)E,vt=1	-8.33350		322.99830	CDMS
CH3OHvt=0-2	Methanol	281.04678400	0.000427			7(-1,6)-7(2,6),vt=1	0.00000		322.99800	CDMS
CH3OHvt=0-2	Methanol	281.08463100	2.4E-5			8(1,7)-8(-2,6)E,vt=1	-8.08490		335.87030	CDMS
CH3OHvt=0-2	Methanol	281.08687700	0.000424			8(-1,7)-8(2,7),vt=1	0.00000		335.87000	CDMS
CH3OHvt=0-2	Methanol	281.12792800	2.4E-5			9(1,8)-9(-2,7)E,vt=1	-7.87140		350.35060	CDMS
CH3OHvt=0-2	Methanol	281.13017000	0.000421			9(-1,8)-9(2,8),vt=1	0.00000		350.35100	CDMS
CH3OHvt=0-2	Methanol	281.17379400	2.3E-5			10(1,9)-10(-2,8)E,vt=1	-7.68640		366.43890	CDMS
CH3OHvt=0-2	Methanol	281.17603300	0.000418			10(-1,9)-10(2,9),vt=1	0.00000		366.43900	CDMS
CH3OHvt=0-2	Methanol	281.22153000	2.4E-5			11(1,10)-11(-2,9)E,vt=1	-7.52530		384.13490	CDMS
CH3OHvt=0-2	Methanol	281.22376900	0.000415			11(-1,10)-11(2,10),vt=1	0.00000		384.13500	CDMS
CH3OHvt=0-2	Methanol	281.27037400	2.4E-5			12(1,11)-12(-2,10)E,vt=1	-7.38460		403.43830	CDMS
CH3OHvt=0-2	Methanol	281.27261400	0.000413			12(-1,11)-12(2,11),vt=1	0.00000		403.43800	CDMS
CH3OHvt=0-2	Methanol	281.31950100	2.5E-5			13(1,12)-13(-2,11)E,vt=1	-7.26160		424.34890	CDMS
CH3OHvt=0-2	Methanol	281.32174400	0.000411			13(-1,12)-13(2,12),vt=1	0.00000		424.34900	CDMS
CH3OHvt=0-2	Methanol	281.36802400	2.6E-5			14(1,13)-14(-2,12)E,vt=1	-7.15430		446.86610	CDMS
CH3OHvt=0-2	Methanol	281.37027300	0.00041			14(-1,13)-14(2,13),vt=1	0.00000		446.86600	CDMS
CH3OHvt=0-2	Methanol	281.41499700	2.7E-5			15(1,14)-15(-2,13)E,vt=1	-7.06120		470.98960	CDMS
CH3OHvt=0-2	Methanol	281.41725500	0.00041			15(-1,14)-15(2,14),vt=1	0.00000		470.99000	CDMS
CH3OHvt=0-2	Methanol	281.45941700	2.8E-5			16(1,15)-16(-2,14)E,vt=1	-6.98100		496.71900	CDMS
CH3OHvt=0-2	Methanol	281.46168800	0.000411			16(-1,15)-16(2,15),vt=1	0.00000		496.71900	CDMS
CH3OHvt=0-2	Methanol	281.50022500	2.9E-5			17(1,16)-17(-2,15)E,vt=1	-6.91260		524.05380	CDMS
CH3OHvt=0-2	Methanol	281.50251200	0.000415			17(-1,16)-17(2,16),vt=1	0.00000		524.05400	CDMS
CH3OHvt=0-2	Methanol	281.77733500	3.4E-5			16(4,13)-16(6,11)A,vt=1	-8.24370		543.88780	CDMS
CH3OHvt=0-2	Methanol	281.77740800	3.4E-5			16(4,12)-16(6,10)A,vt=1	-8.24370		543.88780	CDMS
CH3OHvt=0-2	Methanol	281.95647200	1.2E-5			9(3,6)-10(2,8)E,vt=0	-4.05920		106.77910	CDMS
CH3OHvt=0-2	Methanol	282.07282100	1.3E-5			19(3,16)-18(4,15)A,vt=0	-4.17360		331.61060	CDMS
CH3OHvt=0-2	Methanol	282.21326100	1.5E-5			15(3,12)-16(-0,16)E,vt=0	-5.69170		227.71100	CDMS
CH3OHvt=0-2	Methanol	283.09495900	1.6E-5			4(4,1)-5(3,2)E,vt=0	-5.12320		67.78710	CDMS
CH3OHvt=0-2	Methanol	283.48204300	2.6E-5			23(0,23)-22(2,20)A,vt=0	-7.85150		434.41640	CDMS
CH3OHvt=0-2	Methanol	284.08665500	3.0E-5			11(-3,8)-10(-5,6)E,vt=1	-7.95280		386.76750	CDMS
CH3OHvt=0-2	Methanol	284.08732200	2.4E-5			24(1,24)-23(3,21)A,vt=0	-10.19200		479.49610	CDMS
CH3OHvt=0-2	Methanol	284.36728200	2.6E-5			12(-7,5)-11(-8,4)E,vt=1	-5.64830		519.84280	CDMS
CH3OHvt=0-2	Methanol	284.36787600	0.000409			12(7,5)-11(8,3),vt=1	0.00000		519.84300	CDMS
CH3OHvt=0-2	Methanol	284.51842200	6.4E-5			5(0,5)-6(3,4)A,vt=1	-8.65680		309.10430	CDMS
CH3OHvt=0-2	Methanol	285.11111100	1.3E-5			3(2,2)-4(1,3)A,vt=0	-4.45550		26.37950	CDMS
CH3OHvt=0-2	Methanol	285.66481500	1.2E-5			14(2,12)-14(-0,14)E,vt=0	-6.86030		178.02500	CDMS
CH3OHvt=0-2	Methanol	285.68371200	1.4E-5			8(-1,7)-7(2,5)E,vt=0	-6.06870		63.18800	CDMS
CH3OHvt=0-2	Methanol	286.18237400	1.2E-5			2(0,2)-1(1,1),vt=1	0.00000		204.19400	CDMS
CH3OHvt=0-2	Methanol	286.18238500	8.0E-6			2(-0,2)-1(-1,1)E,vt=1	-5.01590		204.19440	CDMS
CH3OHvt=0-2	Methanol	286.74007700	1.4E-5			2(-2,1)-1(-0,1)E,vt=0	-9.23200		10.73570	CDMS
CH3OHvt=0-2	Methanol	287.10132300	1.5E-5			11(3,8)-12(-1,11)E,vt=0	-9.24500		140.47830	CDMS
CH3OHvt=0-2	Methanol	287.23389400	1.1E-5			15(1,15)-14(2,12)E,vt=0	-4.01660		187.55370	CDMS
CH3OHvt=0-2	Methanol	287.37969000	0.000166			11(5,7)-10(2,8)E,vt=2	-11.00230		536.65200	CDMS
CH3OHvt=0-2	Methanol	287.67076700	5.0E-6			6(1,6)-5(1,5)A,vt=0	-3.63230		34.09830	CDMS
CH3OHvt=0-2	Methanol	288.01430800	1.7E-5			8(-3,6)-9(-0,9)E,vt=0	-6.64510		81.63700	CDMS
CH3OHvt=0-2	Methanol	288.07680500	1.6E-5			15(7,8)-16(6,10)A,vt=0	-4.52760		353.88710	CDMS
CH3OHvt=0-2	Methanol	288.07680500	1.6E-5			15(7,9)-16(6,11)A,vt=0	-4.52760		353.88710	CDMS
CH3OHvt=0-2	Methanol	288.45571800	2.3E-5			24(-2,23)-24(-0,24)E,vt=0	-8.23000		489.68560	CDMS
CH3OHvt=0-2	Methanol	288.53368000	1.1E-5			6(1,6)-5(1,5)A,vt=2	-4.59900		498.62280	CDMS
CH3OHvt=0-2	Methanol	288.70562400	1.4E-5			4(-3,2)-5(-2,4)E,vt=0	-4.54230		39.66510	CDMS
CH3OHvt=0-2	Methanol	288.80960400	1.2E-5			10(-0,10)-9(-2,8)E,vt=0	-7.30720		88.09060	CDMS
CH3OHvt=0-2	Methanol	289.02155900	7.0E-6			6(4,3)-5(4,2)E,vt=2	-4.92260		541.58480	CDMS
CH3OHvt=0-2	Methanol	289.03132900	1.0E-5			6(-0,6)-5(-0,5)E,vt=2	-4.65870		534.42440	CDMS
CH3OHvt=0-2	Methanol	289.04088500	8.0E-6			6(5,2)-5(5,1)E,vt=2	-5.02600		464.29970	CDMS
CH3OHvt=0-2	Methanol	289.08743700	7.0E-6			6(3,3)-5(3,2)A,vt=2	-4.66870		481.50730	CDMS
CH3OHvt=0-2	Methanol	289.08743700	7.0E-6			6(3,4)-5(3,3)A,vt=2	-4.66870		481.50730	CDMS
CH3OHvt=0-2	Methanol	289.10616100	7.0E-6			6(4,2)-5(4,1)A,vt=2	-4.74280		451.21000	CDMS
CH3OHvt=0-2	Methanol	289.10616100	7.0E-6			6(4,3)-5(4,2)A,vt=2	-4.74280		451.21000	CDMS
CH3OHvt=0-2	Methanol	289.11141700	8.0E-6			6(2,4)-5(2,3)E,vt=2	-4.58230		472.36930	CDMS
CH3OHvt=0-2	Methanol	289.11488800	1.1E-5			6(0,6)-5(0,5)A,vt=2	-4.33130		377.32930	CDMS
CH3OHvt=0-2	Methanol	289.12553200	8.0E-6			6(-3,4)-5(-3,3)E,vt=2	-4.62230		456.03430	CDMS
CH3OHvt=0-2	Methanol	289.13059000	7.0E-6			6(-2,5)-5(-2,4)E,vt=2	-4.49330		431.56700	CDMS
CH3OHvt=0-2	Methanol			289.13405000	5.0E-5	6(1,6)-5(1,5)++,vt=1	0.00000		250.18000	CDMS
CH3OHvt=0-2	Methanol	289.13408500	6.0E-6			6(1,6)-5(1,5)A,vt=1	-4.07730		250.18020	CDMS
CH3OHvt=0-2	Methanol	289.13887000	9.0E-6			6(1,6)-5(1,5)E,vt=2	-4.37710		393.89230	CDMS
CH3OHvt=0-2	Methanol			289.34318500	5.0E-5	6(5,2)-5(5,1)++,vt=1	0.00000		316.43500	CDMS
CH3OHvt=0-2	Methanol			289.34318500	5.0E-5	6(5,2)-5(5,1)++,vt=1	0.00000		316.43500	CDMS
CH3OHvt=0-2	Methanol	289.34326100	5.0E-6			6(5,1)-5(5,0)A,vt=1	-4.72220		316.43450	CDMS
CH3OHvt=0-2	Methanol	289.34326100	5.0E-6			6(5,2)-5(5,1)A,vt=1	-4.72220		316.43450	CDMS
CH3OHvt=0-2	Methanol			289.35502000	5.0E-5	6(3,4)-5(3,3),vt=1	0.00000		314.25500	CDMS
CH3OHvt=0-2	Methanol	289.35505400	5.0E-6			6(-3,3)-5(-3,2)E,vt=1	-4.32170		314.25460	CDMS
CH3OHvt=0-2	Methanol			289.37483400	5.0E-5	6(4,3)-5(4,2),vt=1	0.00000		276.70200	CDMS
CH3OHvt=0-2	Methanol	289.37485200	5.0E-6			6(-4,3)-5(-4,2)E,vt=1	-4.37810		276.70150	CDMS
CH3OHvt=0-2	Methanol			289.39959000	5.0E-5	6(-3,3)-5(-3,2),vt=1	0.00000		248.37700	CDMS
CH3OHvt=0-2	Methanol	289.39968400	5.0E-6			6(3,4)-5(3,3)E,vt=1	-4.18800		248.37680	CDMS
CH3OHvt=0-2	Methanol	289.40247300	5.0E-6			6(2,5)-5(2,4)E,vt=1	-4.17120		277.55560	CDMS
CH3OHvt=0-2	Methanol			289.40249000	5.0E-5	6(-2,4)-5(-2,3),vt=1	0.00000		277.55600	CDMS
CH3OHvt=0-2	Methanol			289.41403000	5.0E-5	6(2,4)-5(2,3)++,vt=1	0.00000		231.72700	CDMS
CH3OHvt=0-2	Methanol	289.41404400	5.0E-6			6(2,5)-5(2,4)A,vt=1	-4.07910		231.72720	CDMS
CH3OHvt=0-2	Methanol	289.41496600	6.0E-6			6(5,1)-5(5,0)E,vt=1	-4.89940		403.72310	CDMS
CH3OHvt=0-2	Methanol			289.41504300	5.0E-5	6(-5,2)-5(-5,1),vt=1	0.00000		403.72300	CDMS
CH3OHvt=0-2	Methanol	289.41638600	5.0E-6			6(4,2)-5(4,1)E,vt=1	-4.43740		305.90530	CDMS
CH3OHvt=0-2	Methanol			289.41639100	5.0E-5	6(-4,2)-5(-4,1),vt=1	0.00000		305.90500	CDMS
CH3OHvt=0-2	Methanol			289.42024000	5.0E-5	6(2,5)-5(2,4)--,vt=1	0.00000		231.72700	CDMS
CH3OHvt=0-2	Methanol	289.42029700	5.0E-6			6(2,4)-5(2,3)A,vt=1	-4.07910		231.72740	CDMS
CH3OHvt=0-2	Methanol			289.42349900	5.0E-5	6(5,1)-5(5,0),vt=1	0.00000		322.39500	CDMS
CH3OHvt=0-2	Methanol	289.42354300	5.0E-6			6(-5,2)-5(-5,1)E,vt=1	-4.72990		322.39460	CDMS
CH3OHvt=0-2	Methanol			289.42760000	5.0E-5	6(1,6)-5(1,5),vt=1	0.00000		226.72300	CDMS
CH3OHvt=0-2	Methanol	289.42766700	6.0E-6			6(-1,6)-5(-1,5)E,vt=1	-4.02920		226.72340	CDMS
CH3OHvt=0-2	Methanol			289.42821200	5.0E-5	6(4,2)-5(4,1)++,vt=1	0.00000		358.50000	CDMS
